t,d,lon_velocity
2.7,0.0,5.105429485840774
2.7,0.0,5.127217988267265
2.7,0.0,5.149211520424113
2.7,0.0,5.171382772588795
2.7,0.0,5.193696493903464
2.7,0.0,5.216134661445668
2.7,0.0,5.238676284972477
2.7,0.0,5.261307846214016
2.7,0.0,5.284020921050891
2.7,0.0,5.30680428926306
2.7,0.0,5.329654088092677
2.7,0.0,5.352561363815439
2.7,0.0,5.375516262468623
2.7,0.0,5.398512333014173
2.7,0.0,5.421540861949011
2.7,0.0,5.444597199986716
2.7,0.0,5.467677077009906
2.7,0.0019935645937938,3.91265210093081
2.7,0.0018090870627452,3.9294358282185344
2.7,0.0016316618009764,3.934636334473972
2.7,0.0,5.508050892862009
2.7,0.0,5.501189754270184
2.7,0.0,5.498667139091335
2.7,0.0010635225218849,3.92173081822574
2.7,0.0,5.497879779458022
2.7,0.0,5.493353849773043
2.7,0.0,5.492814777025497
2.7,0.0,5.495693209095344
2.7,0.0006261338967139,3.9233746979294937
2.7,0.0,5.503479713305342
2.7,0.0005104404167454,3.9242206700172426
2.7,0.0,5.498386789530825
2.7,0.0,5.4921675701931
2.7,0.0,5.490189112759128
2.7,0.0,5.491840344312525
2.7,0.0003255851523292,3.918473254520381
2.7,0.0,5.497681375672887
2.7,0.0,5.495776324798368
2.7,0.0,5.497490271456998
2.7,0.0,3.924176812881909
2.7,0.0002223008602741,5.503432421161754
2.7,0.0,3.923443307359463
2.7,0.0001923869458461,5.49698571464587
2.7,0.0001793569323163,5.490231390416598
2.7,0.0001677043544071,5.487793976431123
2.7,0.0001575537869457,5.489052187325039
2.7,0.0001489268676647,5.493470977741004
2.7,0.0,3.922472703590832
2.7,0.0,3.925581663631087
2.7,0.0001309233855132,5.497201547791108
2.7,0.0001264639699776,5.488800164136584
2.7,0.0001225244346404,5.484953129694028
2.7,0.0001191313123098,5.48500477048276
2.7,0.0001162790906552,5.4883932721067366
2.7,0.0,3.916514301363758
2.7,0.0001120154111785,5.496996091590151
2.7,0.0001102661183608,5.496181660506311
2.7,0.0,3.920703914970169
2.7,0.0001072042282636,5.498105111026963
2.7,0.000105697729568,5.494653348749839
2.7,0.0001041834861538,5.495043247091512
2.7,0.0,3.9205964326763088
2.7,0.0001013391068043,5.498880560522592
2.7,9.986521428659452e-05,5.496184614303915
2.7,0.0,3.919096473621829
2.7,0.0,3.91699441118952
2.7,0.0,3.9060288348426377
2.7,9.318115734606924e-05,5.465601475281998
2.7,9.085836096757128e-05,5.446889018533351
2.7,8.835487414143872e-05,5.4342161820982
2.7,8.58345195307518e-05,5.4267130515389175
2.7,8.341476450816997e-05,5.423634955503618
2.7,8.11748023372988e-05,5.4243443925314025
2.7,7.916301972203051e-05,5.428295889646853
2.7,7.740369350836754e-05,5.435022202175353
2.7,7.590283897600075e-05,5.4441240410983065
2.7,7.465319237038731e-05,5.455259288106714
2.7,7.363835399972195e-05,5.468135196304345
2.7,7.373356039023241e-05,5.482501363221718
2.7,0.0,3.9200176978448615
2.7,0.0,3.9304165193307945
2.7,0.0,3.9301510573657854
2.7,0.0,3.920756947642969
2.7,0.0,3.9035492428730025
2.7,0.0,3.879653062743904
2.7,0.0,3.8500320626578057
2.7,0.0,3.815510641770695
2.7,0.0,3.776794949745363
2.7,0.0,3.734489111607937
2.7,0.0,3.6891101922384486
2.7,0.0,3.641100805902486
2.7,0.0,3.590839726772188
2.7,0.0,3.5386510452248423
2.7,0.0,3.484812565612585
2.7,0.0,3.4295611900297187
2.7,0.0,3.3731011712221832
2.7,0.0,3.315606997258618
2.7,0.0,3.2572272757824656
2.7,0.0,3.198091031090061
2.7,0.0,3.147278236823749
2.7,0.0,3.1171261372598384
2.7,0.0,3.0868296573000213
2.7,0.0,3.0565295016768674
2.7,0.0,3.026345279341544
2.7,0.0,2.9963810959745247
2.7,6.284368250488129e-05,2.9667259250560924
2.2,0.0,2.937454409755087
2.2,0.0,2.9081604499757794
2.2,0.0,2.8785523967896984
2.2,0.0,2.848858028490564
2.7,-2.606823357563384e-06,1.409633850394378
2.7,-1.350711877522476e-05,1.3937256853577564
2.7,-2.222147310780301e-05,1.3757389237558924
2.7,0.0,1.3560738731892736
2.7,0.0,1.3350843393296152
2.2,-3.6274069734778e-05,1.3130820288436054
2.2,-3.5670523273567776e-05,1.2897344989887898
2.2,-3.540803902528498e-05,1.2648536114310018
2.2,-3.529488032192777e-05,1.25
